# Spatial-averaged data for fix zcnt_hi and group z_hi
# Timestep Number-of-bins
# Bin Coord Ncount v_temp
20810000 20
  10 0.475 979.2 320.353
  11 0.525 977.48 318.334
  12 0.575 978.52 316.506
  13 0.625 977.88 322.921
  14 0.675 978.12 320.248
  15 0.725 977.21 317.164
  16 0.775 978.79 313.859
  17 0.825 977.01 324.564
  18 0.875 978.99 314.616
  19 0.925 977 311.907
  20 0.975 967 319.616
22520000 20
  1 0.025 967.2 318.386
  2 0.075 976.8 320.528
  3 0.125 979.19 318.541
  4 0.175 976.81 323.401
  5 0.225 978.53 318.253
  6 0.275 977.47 325.17
  7 0.325 977.8 321.559
  8 0.375 978.2 316.233
  9 0.425 977.87 320.111
  10 0.475 978.13 317.348
  11 0.525 978.15 316.773
  12 0.575 977.85 321.174
  13 0.625 977.93 324.055
  14 0.675 978.07 318.463
  15 0.725 977.54 319.197
  16 0.775 978.46 324.664
  17 0.825 977.36 324.418
  18 0.875 978.64 314.373
  19 0.925 977.55 314.119
  20 0.975 966.45 311.132
22530000 20
  1 0.025 966.02 321.425
  2 0.075 977.98 318.087
  3 0.125 978.9 314.719
  4 0.175 977.1 321.361
  5 0.225 978.43 320.276
  6 0.275 977.57 313.537
  7 0.325 978.52 318.896
  8 0.375 977.48 316.796
  9 0.425 977.95 322.269
  10 0.475 978.05 322.1
  11 0.525 977.72 321.556
  12 0.575 978.28 323.074
  13 0.625 978.42 321.197
  14 0.675 977.58 324.417
  15 0.725 978.25 322.75
  16 0.775 977.75 322.109
  17 0.825 977.15 317.973
  18 0.875 978.85 310.778
  19 0.925 976.86 320.021
  20 0.975 967.14 313.651
22540000 20
  1 0.025 967.01 326.352
  2 0.075 976.99 312.616
  3 0.125 978.25 311.454
  4 0.175 977.75 313.733
  5 0.225 977.18 319.983
  6 0.275 978.82 318.911
  7 0.325 977.5 318.483
  8 0.375 978.5 317.741
  9 0.425 978.11 322.575
  10 0.475 977.89 318.542
  11 0.525 977.99 319.898
  12 0.575 978.01 324.668
  13 0.625 977.82 323.744
  14 0.675 978.18 324.737
  15 0.725 977.7 322.149
  16 0.775 978.3 314.061
  17 0.825 977.11 318.643
  18 0.875 978.89 325.414
  19 0.925 976.83 320.7
  20 0.975 967.17 311.883
22550000 20
  1 0.025 966.01 313.377
  2 0.075 977.99 316.361
  3 0.125 978.65 316.537
  4 0.175 977.35 319.369
  5 0.225 978.46 321.957
  6 0.275 977.54 321.311
  7 0.325 978.19 314.521
  8 0.375 977.81 322.124
  9 0.425 978.06 319.778
  10 0.475 977.94 318.014
  11 0.525 978.31 320.222
  12 0.575 977.69 324.494
  13 0.625 978.35 325.753
  14 0.675 977.65 318.571
  15 0.725 978.11 315.992
  16 0.775 977.89 316.106
  17 0.825 977.7 320.296
  18 0.875 978.3 320.239
  19 0.925 977.43 321.534
  20 0.975 966.57 317.513
22560000 20
  1 0.025 966.6 317.538
  2 0.075 977.4 313.717
  3 0.125 977.13 316.834
  4 0.175 978.87 318.735
  5 0.225 976.14 322.874
  6 0.275 979.86 322.847
  7 0.325 975.4 319.449
  8 0.375 980.6 317.843
  9 0.425 976.35 323.083
  10 0.475 979.65 316.535
  11 0.525 976.7 319.773
  12 0.575 979.3 320.991
  13 0.625 977.12 322.19
  14 0.675 978.88 323.037
  15 0.725 976.62 319.243
  16 0.775 979.38 311.78
  17 0.825 976.85 314.992
  18 0.875 979.15 317.589
  19 0.925 977.11 321.484
  20 0.975 966.89 322.215
22570000 20
  1 0.025 966.89 311.674
  2 0.075 977.11 320.22
  3 0.125 978.54 318.361
  4 0.175 977.46 320.421
  5 0.225 978.44 321.757
  6 0.275 977.56 321.276
  7 0.325 978.03 321.106
  8 0.375 977.97 328.251
  9 0.425 977.9 323.561
  10 0.475 978.1 314.989
  11 0.525 978.88 318.117
  12 0.575 977.12 312.595
  13 0.625 979.19 312.764
  14 0.675 976.81 322.708
  15 0.725 978.46 321.001
  16 0.775 977.54 317.712
  17 0.825 978.75 316.398
  18 0.875 977.25 323.299
  19 0.925 977.66 321.531
  20 0.975 966.34 320.349
22580000 20
  1 0.025 966.43 318.85
  2 0.075 977.57 315.543
  3 0.125 976.98 317.789
  4 0.175 979.02 320.383
  5 0.225 976.15 319.705
  6 0.275 979.85 321.787
  7 0.325 975.65 320.403
  8 0.375 980.35 315.851
  9 0.425 976.62 320.029
  10 0.475 979.38 318.647
  11 0.525 977.63 320.117
  12 0.575 978.37 313.71
  13 0.625 977.62 315.722
  14 0.675 978.38 317.251
  15 0.725 977.11 324.468
  16 0.775 978.89 328.709
  17 0.825 977 326.12
  18 0.875 979 312.257
  19 0.925 977.3 320.311
  20 0.975 966.7 319.588
22590000 20
  1 0.025 966.8 313.532
  2 0.075 977.2 314.439
  3 0.125 978.5 319.645
  4 0.175 977.5 322.738
  5 0.225 978.54 323.07
  6 0.275 977.46 318.263
  7 0.325 978.4 315.253
  8 0.375 977.6 311.456
  9 0.425 978.86 315.429
  10 0.475 977.14 318.97
  11 0.525 979.45 318.88
  12 0.575 976.55 318.232
  13 0.625 979.86 326.239
  14 0.675 976.14 321.621
  15 0.725 979.71 323.724
  16 0.775 976.29 322.96
  17 0.825 978.63 326.517
  18 0.875 977.37 321.358
  19 0.925 976.89 316.351
  20 0.975 967.11 317.609
22600000 20
  1 0.025 965.91 317.489
  2 0.075 978.09 314.437
  3 0.125 976.62 322.784
  4 0.175 979.38 327.68
  5 0.225 975.95 318.361
  6 0.275 980.05 315.527
  7 0.325 975.59 314.713
  8 0.375 980.41 318.689
  9 0.425 975.92 317.313
  10 0.475 980.08 316.396
  11 0.525 976.99 310.425
  12 0.575 979.01 320.463
  13 0.625 977.31 323.435
  14 0.675 978.69 319.562
  15 0.725 976.72 324.792
  16 0.775 979.28 324.211
  17 0.825 977.79 320.445
  18 0.875 978.21 319.884
  19 0.925 976.95 318.827
  20 0.975 967.05 318.176
22610000 20
  1 0.025 967.31 316.659
  2 0.075 976.69 320.411
  3 0.125 978.77 317.933
  4 0.175 977.23 320.261
  5 0.225 979.16 322.124
  6 0.275 976.84 318.432
  7 0.325 978.57 314.334
  8 0.375 977.43 313.887
  9 0.425 979.06 312.496
  10 0.475 976.94 319.095
  11 0.525 979.47 322.067
  12 0.575 976.53 325.301
  13 0.625 980.35 322.082
  14 0.675 975.65 320.39
  15 0.725 980.18 326.286
  16 0.775 975.82 328.258
  17 0.825 979.53 317.079
  18 0.875 976.47 316.947
  19 0.925 978.03 313.917
  20 0.975 965.97 315.366
22620000 20
  1 0.025 965.68 317.908
  2 0.075 978.32 317.481
  3 0.125 976.43 316.451
  4 0.175 979.57 325.277
  5 0.225 975.81 317.38
  6 0.275 980.19 314.09
  7 0.325 975.4 316.242
  8 0.375 980.6 313.134
  9 0.425 976.89 315.527
  10 0.475 979.11 320.152
  11 0.525 976.74 323.077
  12 0.575 979.26 323.71
  13 0.625 977.02 327.326
  14 0.675 978.98 325.457
  15 0.725 976.44 324.029
  16 0.775 979.56 319.505
  17 0.825 977.25 320.475
  18 0.875 978.75 317.544
  19 0.925 976.97 313.879
  20 0.975 967.03 318.687
22630000 20
  1 0.025 967.4 308.392
  2 0.075 976.6 319.923
  3 0.125 978.74 323.941
  4 0.175 977.26 325.56
  5 0.225 979.78 320.043
  6 0.275 976.22 316.522
  7 0.325 978.82 315.62
  8 0.375 977.18 310.258
  9 0.425 979.2 312.742
  10 0.475 976.8 318.853
  11 0.525 979.27 320.603
  12 0.575 976.73 321.591
  13 0.625 979.51 323.024
  14 0.675 976.49 322.753
  15 0.725 979.36 325.206
  16 0.775 976.64 325.985
  17 0.825 978.92 324.119
  18 0.875 977.08 319.323
  19 0.925 977.69 311.536
  20 0.975 966.31 316.282
22640000 20
  1 0.025 966.72 313.507
  2 0.075 977.28 323.793
  3 0.125 977.75 318.935
  4 0.175 978.25 319.852
  5 0.225 976.74 321.086
  6 0.275 979.26 319.442
  7 0.325 976.01 318.402
  8 0.375 979.99 313.456
  9 0.425 976.69 310.688
  10 0.475 979.31 314.837
  11 0.525 976.82 319.101
  12 0.575 979.18 319.683
  13 0.625 977.02 326.934
  14 0.675 978.98 324.138
  15 0.725 976.49 324.802
  16 0.775 979.51 325.81
  17 0.825 976.96 321.77
  18 0.875 979.04 323.206
  19 0.925 976.47 313.287
  20 0.975 967.53 313.562
22650000 20
  1 0.025 967.32 314.641
  2 0.075 976.68 319.435
  3 0.125 979.35 313.559
  4 0.175 976.65 327.158
  5 0.225 979.49 322.907
  6 0.275 976.51 319.556
  7 0.325 979.08 313.75
  8 0.375 976.92 312.86
  9 0.425 979.71 318.628
  10 0.475 976.29 317.575
  11 0.525 979.91 310.712
  12 0.575 976.09 312.832
  13 0.625 980.5 328.461
  14 0.675 975.5 328.36
  15 0.725 980.43 329.852
  16 0.775 975.57 327.699
  17 0.825 979.46 312.986
  18 0.875 976.54 322.621
  19 0.925 978.15 315.496
  20 0.975 965.85 315.377
22660000 20
  1 0.025 965.89 315.976
  2 0.075 978.11 313.336
  3 0.125 976.6 321.262
  4 0.175 979.4 322.358
  5 0.225 976 321.784
  6 0.275 980 320.152
  7 0.325 975.14 314.317
  8 0.375 980.86 313.086
  9 0.425 976.21 308.599
  10 0.475 979.79 322.268
  11 0.525 976.14 317.264
  12 0.575 979.86 318.019
  13 0.625 976.91 323.449
  14 0.675 979.09 323.784
  15 0.725 976.73 324.518
  16 0.775 979.27 318.978
  17 0.825 977.23 321.842
  18 0.875 978.77 321.353
  19 0.925 976.45 325.122
  20 0.975 967.55 315.644
22670000 20
  1 0.025 967.36 317.597
  2 0.075 976.64 317.728
  3 0.125 978.96 319.742
  4 0.175 977.04 316.323
  5 0.225 979.7 313.676
  6 0.275 976.3 316.554
  7 0.325 979.19 319.373
  8 0.375 976.81 320.459
  9 0.425 979.96 322.704
  10 0.475 976.04 314.807
  11 0.525 980.36 314.335
  12 0.575 975.64 321.207
  13 0.625 981.08 322.96
  14 0.675 974.92 326.02
  15 0.725 980.4 320.091
  16 0.775 975.6 319.421
  17 0.825 979.63 320.043
  18 0.875 976.37 326.053
  19 0.925 977.98 319.718
  20 0.975 966.02 315.411
22680000 20
  1 0.025 965.46 320.649
  2 0.075 978.54 315.326
  3 0.125 976.18 311.525
  4 0.175 979.82 316.353
  5 0.225 974.81 316.705
  6 0.275 981.19 314.52
  7 0.325 974.86 321.094
  8 0.375 981.14 324.794
  9 0.425 975.99 321.698
  10 0.475 980.01 319.341
  11 0.525 976.28 320.154
  12 0.575 979.72 321.779
  13 0.625 976.73 317.812
  14 0.675 979.27 322.719
  15 0.725 976.74 317.724
  16 0.775 979.26 321.923
  17 0.825 977.31 320.961
  18 0.875 978.69 317.51
  19 0.925 976.74 323.024
  20 0.975 967.26 318.275
22690000 20
  1 0.025 967.49 318.371
  2 0.075 976.51 315.758
  3 0.125 979.2 318.832
  4 0.175 976.8 314.988
  5 0.225 979.42 317.242
  6 0.275 976.58 317.972
  7 0.325 979.31 319.6
  8 0.375 976.69 320.599
  9 0.425 979.28 324.901
  10 0.475 976.72 314.279
  11 0.525 979.63 320.294
  12 0.575 976.37 321.124
  13 0.625 981 317.505
  14 0.675 975 314.382
  15 0.725 980.43 318.339
  16 0.775 975.57 318.185
  17 0.825 979.22 325.612
  18 0.875 976.78 316.456
  19 0.925 977.91 319.726
  20 0.975 966.09 326.407
22700000 20
  1 0.025 965.57 320.602
  2 0.075 978.43 321.159
  3 0.125 976.69 319
  4 0.175 979.31 316.77
  5 0.225 975.72 316.942
  6 0.275 980.28 309.367
  7 0.325 975.86 311.245
  8 0.375 980.14 323.032
  9 0.425 976.64 325.922
  10 0.475 979.36 317.913
  11 0.525 976.48 323.638
  12 0.575 979.52 325.107
  13 0.625 976.75 319.103
  14 0.675 979.25 316.31
  15 0.725 976.61 312.209
  16 0.775 979.39 320.733
  17 0.825 977.21 316.473
  18 0.875 978.79 317.22
  19 0.925 976.22 323.852
  20 0.975 967.78 327.778
22710000 20
  1 0.025 967.53 323.14
  2 0.075 976.47 318.67
  3 0.125 979.01 321.072
  4 0.175 976.99 314.193
  5 0.225 979.67 315.004
  6 0.275 976.33 315.494
  7 0.325 979.42 313.642
  8 0.375 976.58 318.138
  9 0.425 979.55 319.968
  10 0.475 976.45 322.753
  11 0.525 979.76 322.129
  12 0.575 976.24 325.762
  13 0.625 980.27 322.472
  14 0.675 975.73 316.732
  15 0.725 980.48 322.462
  16 0.775 975.52 324.321
  17 0.825 979.47 321.736
  18 0.875 976.53 321.462
  19 0.925 977.89 317.037
  20 0.975 966.11 312.955
22720000 20
  1 0.025 965.46 322.945
  2 0.075 978.54 318.644
  3 0.125 975.98 321.709
  4 0.175 980.02 317.788
  5 0.225 974.37 316.742
  6 0.275 981.63 316.349
  7 0.325 974.92 314.066
  8 0.375 981.08 313.908
  9 0.425 975.57 318.11
  10 0.475 980.43 321.421
  11 0.525 976.05 320.904
  12 0.575 979.95 325.195
  13 0.625 976.45 324.073
  14 0.675 979.55 320.884
  15 0.725 976.34 324.178
  16 0.775 979.66 323.222
  17 0.825 976.75 319.912
  18 0.875 979.25 322.553
  19 0.925 976.32 316.761
  20 0.975 967.68 306.27
22730000 20
  1 0.025 967.42 324.909
  2 0.075 976.58 323.471
  3 0.125 979.23 318.845
  4 0.175 976.77 317.362
  5 0.225 979.82 315.829
  6 0.275 976.18 315.314
  7 0.325 979.65 312.746
  8 0.375 976.35 318.354
  9 0.425 979.76 320.903
  10 0.475 976.24 324.101
  11 0.525 979.99 324.077
  12 0.575 976.01 321.651
  13 0.625 980.79 318.726
  14 0.675 975.21 319.796
  15 0.725 980.2 321.229
  16 0.775 975.8 322.183
  17 0.825 978.17 313.106
  18 0.875 977.83 315.711
  19 0.925 977.81 317.904
  20 0.975 966.19 317.441
22740000 20
  1 0.025 965.63 325.392
  2 0.075 978.37 326.308
  3 0.125 975.89 320.331
  4 0.175 980.11 316.051
  5 0.225 974.63 313.515
  6 0.275 981.37 320.059
  7 0.325 974.33 321.789
  8 0.375 981.67 316.608
  9 0.425 974.9 320.196
  10 0.475 981.1 323.846
  11 0.525 975.6 322.981
  12 0.575 980.4 320.601
  13 0.625 975.82 317.796
  14 0.675 980.18 320.063
  15 0.725 974.89 319.518
  16 0.775 981.11 316.222
  17 0.825 976.09 318.384
  18 0.875 979.91 318.353
  19 0.925 976.4 313.031
  20 0.975 967.6 316.09
22750000 20
  1 0.025 967.82 324.242
  2 0.075 976.18 322.845
  3 0.125 979.95 317.285
  4 0.175 976.05 319.308
  5 0.225 980.94 316.516
  6 0.275 975.06 319.618
  7 0.325 980.15 320.75
  8 0.375 975.85 317.734
  9 0.425 980.88 318.999
  10 0.475 975.12 325.35
  11 0.525 981.76 324.954
  12 0.575 974.24 321.984
  13 0.625 981.72 322.547
  14 0.675 974.28 318.233
  15 0.725 982 315.35
  16 0.775 974 313.31
  17 0.825 979.89 321.307
  18 0.875 976.11 320.321
  19 0.925 978.19 311.595
  20 0.975 965.81 313.417
22760000 20
  1 0.025 965.75 319.948
  2 0.075 978.25 322.519
  3 0.125 976.24 312.855
  4 0.175 979.76 320.396
  5 0.225 973.61 322.007
  6 0.275 982.39 314.645
  7 0.325 974.42 315.073
  8 0.375 981.58 317.056
  9 0.425 973.87 324.4
  10 0.475 982.13 320.203
  11 0.525 974.33 321.106
  12 0.575 981.67 325.933
  13 0.625 975.04 322.159
  14 0.675 980.96 318.303
  15 0.725 974.09 314.635
  16 0.775 981.91 319.317
  17 0.825 975.39 320.794
  18 0.875 980.61 316.88
  19 0.925 976.4 315.93
  20 0.975 967.6 317.163
22770000 20
  1 0.025 967.95 324.043
  2 0.075 976.05 312.71
  3 0.125 980.1 319.302
  4 0.175 975.9 319.349
  5 0.225 981.72 314.278
  6 0.275 974.28 318.992
  7 0.325 980.42 320.928
  8 0.375 975.58 323.516
  9 0.425 980.27 321.978
  10 0.475 975.73 320.683
  11 0.525 981 327.119
  12 0.575 975 323.134
  13 0.625 980.83 318.426
  14 0.675 975.17 312.969
  15 0.725 981.05 315.856
  16 0.775 974.95 321.185
  17 0.825 980 315.187
  18 0.875 976 316.908
  19 0.925 978.22 318.447
  20 0.975 965.78 318.972
22780000 20
  1 0.025 965.18 318.179
  2 0.075 978.82 318.195
  3 0.125 975.04 323.256
  4 0.175 980.96 316.093
  5 0.225 973.37 319.089
  6 0.275 982.63 321.373
  7 0.325 973.76 319.676
  8 0.375 982.24 321.036
  9 0.425 974.41 319.972
  10 0.475 981.59 322.73
  11 0.525 974.7 325.101
  12 0.575 981.3 317.097
  13 0.625 974.92 320.112
  14 0.675 981.08 312.836
  15 0.725 973.75 318.72
  16 0.775 982.25 317.93
  17 0.825 975.75 319.485
  18 0.875 980.25 318.837
  19 0.925 976.45 316.155
  20 0.975 967.55 320.121
22790000 20
  1 0.025 967.77 323.514
  2 0.075 976.23 320.713
  3 0.125 980.19 316.895
  4 0.175 975.81 317.101
  5 0.225 982.05 313.808
  6 0.275 973.95 320.198
  7 0.325 981.24 320.453
  8 0.375 974.76 323.877
  9 0.425 981.21 316.86
  10 0.475 974.79 323.663
  11 0.525 981.18 325.065
  12 0.575 974.82 319.077
  13 0.625 981.1 323.661
  14 0.675 974.9 312.436
  15 0.725 981.88 319.397
  16 0.775 974.12 320.024
  17 0.825 980.44 314.27
  18 0.875 975.56 315.683
  19 0.925 978.83 324.455
  20 0.975 965.17 318.637
22800000 20
  1 0.025 965.77 324.072
  2 0.075 978.23 320.608
  3 0.125 976.06 314.26
  4 0.175 979.94 319.112
  5 0.225 974.99 317.884
  6 0.275 981.01 314.322
  7 0.325 975.58 318.976
  8 0.375 980.42 320.303
  9 0.425 975.81 318.988
  10 0.475 980.19 327.244
  11 0.525 975.62 320.352
  12 0.575 980.38 316.777
  13 0.625 975.22 317.612
  14 0.675 980.78 315.095
  15 0.725 974.45 319.361
  16 0.775 981.55 316.062
  17 0.825 976.26 319.303
  18 0.875 979.74 319.061
  19 0.925 976.31 321.892
  20 0.975 967.69 322.959
22810000 20
  1 0.025 967.51 320.404
  2 0.075 976.49 319.069
  3 0.125 980.24 319.593
  4 0.175 975.76 313.791
  5 0.225 982.54 316.797
  6 0.275 973.46 327.389
  7 0.325 981.46 322.143
  8 0.375 974.54 325.885
  9 0.425 980.69 319.119
  10 0.475 975.31 319.588
  11 0.525 981.4 316.75
  12 0.575 974.6 315.612
  13 0.625 981.59 316.554
  14 0.675 974.41 315.437
  15 0.725 982.01 319.427
  16 0.775 973.99 317.509
  17 0.825 981.11 318.307
  18 0.875 974.89 316.245
  19 0.925 978.81 318.75
  20 0.975 965.19 329.678
22820000 20
  1 0.025 965.61 321.105
  2 0.075 978.39 317.459
  3 0.125 977.2 315.554
  4 0.175 978.8 317.889
  5 0.225 976.58 318.315
  6 0.275 979.42 322.812
  7 0.325 975.86 324.047
  8 0.375 980.14 319.291
  9 0.425 976.31 316.111
  10 0.475 979.69 319.555
  11 0.525 975.8 310.767
  12 0.575 980.2 311.825
  13 0.625 975.96 312.102
  14 0.675 980.04 320.504
  15 0.725 975.73 318.483
  16 0.775 980.27 323.61
  17 0.825 976.8 326.628
  18 0.875 979.2 325.146
  19 0.925 977.09 319.139
  20 0.975 966.91 322.791
22830000 20
  1 0.025 967.47 315.812
  2 0.075 976.53 319.304
  3 0.125 980.11 321.829
  4 0.175 975.89 319.223
  5 0.225 981.64 313.39
  6 0.275 974.36 316.689
  7 0.325 980.72 323.654
  8 0.375 975.28 314.668
  9 0.425 980.79 314.972
  10 0.475 975.21 316.385
  11 0.525 981.53 317.084
  12 0.575 974.47 306.772
  13 0.625 981.54 321.138
  14 0.675 974.46 320.972
  15 0.725 981.35 322.481
  16 0.775 974.65 320.935
  17 0.825 980.79 333.079
  18 0.875 975.21 323.546
  19 0.925 979.11 320.228
  20 0.975 964.89 323.41
22840000 20
  1 0.025 965.72 315.89
  2 0.075 978.28 315.57
  3 0.125 976.11 323.457
  4 0.175 979.89 319.968
  5 0.225 974.98 318.243
  6 0.275 981.02 320.211
  7 0.325 974.88 321.792
  8 0.375 981.12 317.107
  9 0.425 974.94 313.719
  10 0.475 981.06 311.953
  11 0.525 975.56 310.647
  12 0.575 980.44 314.954
  13 0.625 975.46 314.179
  14 0.675 980.54 323.508
  15 0.725 974.35 324.444
  16 0.775 981.65 319.334
  17 0.825 976.28 323.993
  18 0.875 979.72 325.917
  19 0.925 976.6 327.946
  20 0.975 967.4 322.916
22850000 20
  1 0.025 967.19 313.917
  2 0.075 976.81 317.513
  3 0.125 979.44 321.626
  4 0.175 976.56 322.646
  5 0.225 981.55 322.257
  6 0.275 974.45 317.51
  7 0.325 980.2 320.373
  8 0.375 975.8 319.945
  9 0.425 979.97 320.959
  10 0.475 976.03 320.758
  11 0.525 980.64 311.489
  12 0.575 975.36 312.021
  13 0.625 981.38 314.424
  14 0.675 974.62 320.487
  15 0.725 981 320.652
  16 0.775 975 319.386
  17 0.825 980.29 321.456
  18 0.875 975.71 326.466
  19 0.925 978.4 325.821
  20 0.975 965.6 323.849
22860000 20
  1 0.025 965.45 312.472
  2 0.075 978.55 317.58
  3 0.125 974.83 319.139
  4 0.175 981.17 320.562
  5 0.225 973.4 318.713
  6 0.275 982.6 318.495
  7 0.325 973.63 316.93
  8 0.375 982.37 317.38
  9 0.425 974.04 323.916
  10 0.475 981.96 318.212
  11 0.525 974.42 314.453
  12 0.575 981.58 325.826
  13 0.625 974.36 321.065
  14 0.675 981.64 319.007
  15 0.725 973.88 316.51
  16 0.775 982.12 315.147
  17 0.825 976.14 315.978
  18 0.875 979.86 322.485
  19 0.925 977.47 326.758
  20 0.975 966.53 322.852
22870000 20
  1 0.025 967.1 315.878
  2 0.075 976.9 318.659
  3 0.125 979.67 323.143
  4 0.175 976.33 323.278
  5 0.225 981.79 319.634
  6 0.275 974.21 313.206
  7 0.325 981.37 314.672
  8 0.375 974.63 318.476
  9 0.425 980.83 319.13
  10 0.475 975.17 315.55
  11 0.525 980.62 320.307
  12 0.575 975.38 316.38
  13 0.625 981.62 320.244
  14 0.675 974.38 320.468
  15 0.725 981.91 312.552
  16 0.775 974.09 321.965
  17 0.825 980.89 322.744
  18 0.875 975.11 320.772
  19 0.925 978.68 323.764
  20 0.975 965.32 322.786
22880000 20
  1 0.025 965.15 318.739
  2 0.075 978.85 316.329
  3 0.125 975.16 317.096
  4 0.175 980.84 325.14
  5 0.225 974.45 319.722
  6 0.275 981.55 313.782
  7 0.325 973.91 321.596
  8 0.375 982.09 316.49
  9 0.425 975.01 319.346
  10 0.475 980.99 318.788
  11 0.525 975.46 313.139
  12 0.575 980.54 317.404
  13 0.625 975.12 315.947
  14 0.675 980.88 317.734
  15 0.725 974.83 319.829
  16 0.775 981.17 323.926
  17 0.825 976.61 318.604
  18 0.875 979.39 321.175
  19 0.925 976.73 324.225
  20 0.975 967.27 326.823
22890000 20
  1 0.025 967.3 315.714
  2 0.075 976.7 316.791
  3 0.125 979.65 321.632
  4 0.175 976.35 318.088
  5 0.225 981.51 316.654
  6 0.275 974.49 317.239
  7 0.325 980.88 320.132
  8 0.375 975.12 315.088
  9 0.425 981.25 316.725
  10 0.475 974.75 315.449
  11 0.525 980.96 315.523
  12 0.575 975.04 319.947
  13 0.625 981.4 324.583
  14 0.675 974.6 314.758
  15 0.725 981.19 317.616
  16 0.775 974.81 320.102
  17 0.825 981.02 322.956
  18 0.875 974.98 326.849
  19 0.925 978.62 325.225
  20 0.975 965.38 323.804
22900000 20
  1 0.025 965.12 316.328
  2 0.075 978.88 317.307
  3 0.125 975.47 320.243
  4 0.175 980.53 319.112
  5 0.225 975.34 314.994
  6 0.275 980.66 308.101
  7 0.325 975.08 311.784
  8 0.375 980.92 320.607
  9 0.425 975.05 322.603
  10 0.475 980.95 319.217
  11 0.525 975.21 319.817
  12 0.575 980.79 325.665
  13 0.625 974.55 327.28
  14 0.675 981.45 318.571
  15 0.725 974.98 315.498
  16 0.775 981.02 313.489
  17 0.825 975.98 320.046
  18 0.875 980.02 328.141
  19 0.925 976.87 323.207
  20 0.975 967.13 324.665
22910000 20
  1 0.025 967.26 315.558
  2 0.075 976.74 317.296
  3 0.125 978.92 323.354
  4 0.175 977.08 316.818
  5 0.225 980.34 316.291
  6 0.275 975.66 314.077
  7 0.325 980.62 312.638
  8 0.375 975.38 321.555
  9 0.425 980.67 316.338
  10 0.475 975.33 317.911
  11 0.525 980.56 323.752
  12 0.575 975.44 323.395
  13 0.625 980.1 318.217
  14 0.675 975.9 316.898
  15 0.725 979.92 318.218
  16 0.775 976.08 320.458
  17 0.825 979.62 321.321
  18 0.875 976.38 323.796
  19 0.925 978.72 324.538
  20 0.975 965.28 324.146
22920000 20
  1 0.025 965.16 317.925
  2 0.075 978.84 320.982
  3 0.125 975.46 319.499
  4 0.175 980.54 319.16
  5 0.225 974.32 313.077
  6 0.275 981.68 311.219
  7 0.325 974.52 315.333
  8 0.375 981.48 317.362
  9 0.425 974.6 319.265
  10 0.475 981.4 315.634
  11 0.525 974.62 325.461
  12 0.575 981.38 317.907
  13 0.625 975.19 317.684
  14 0.675 980.81 320.278
