# Spatial-averaged data for fix xcnt_lo and group x_lo
# Timestep Number-of-bins
# Bin Coord Ncount v_temp
20810000 20
  11 0.525 977.1 279.146
  12 0.575 978.9 280.265
  13 0.625 977.18 281.939
  14 0.675 978.82 282.538
  15 0.725 976.74 276.487
  16 0.775 979.26 277.978
  17 0.825 976.62 284.126
  18 0.875 979.38 279.183
  19 0.925 976.69 277.138
  20 0.975 967.31 275.461
21250000 20
  1 0.025 967.14 279.965
  2 0.075 976.86 285.656
  3 0.125 978.69 285.454
  4 0.175 977.31 286.22
  5 0.225 978.65 283.35
  6 0.275 977.35 285.97
  7 0.325 978.49 284.945
  8 0.375 977.51 283.469
  9 0.425 978.42 282.971
  10 0.475 977.58 281.212
  11 0.525 978.54 283.652
  12 0.575 977.46 277.546
  13 0.625 978.8 282.765
  14 0.675 977.2 275.515
  15 0.725 978.34 277.59
  16 0.775 977.66 274.835
  17 0.825 977.78 281.091
  18 0.875 978.22 280.563
  19 0.925 978.16 286.534
  20 0.975 965.84 279.214
21260000 20
  1 0.025 965.57 286.518
  2 0.075 978.43 278.916
  3 0.125 978.3 278.972
  4 0.175 977.7 280.807
  5 0.225 978.55 285.085
  6 0.275 977.45 292.326
  7 0.325 977.26 290.785
  8 0.375 978.74 279.59
  9 0.425 977.02 286.973
  10 0.475 978.98 281.792
  11 0.525 976.94 282.037
  12 0.575 979.06 281.058
  13 0.625 976.93 281.977
  14 0.675 979.07 279.589
  15 0.725 976.74 276.621
  16 0.775 979.26 280.77
  17 0.825 976.31 273.8
  18 0.875 979.69 277.937
  19 0.925 977.09 279.843
  20 0.975 966.91 285.138
21270000 20
  1 0.025 967.39 285.703
  2 0.075 976.61 283.227
  3 0.125 979.67 283.358
  4 0.175 976.33 282.188
  5 0.225 979.28 282.519
  6 0.275 976.72 282.586
  7 0.325 978.95 287.527
  8 0.375 977.05 287.638
  9 0.425 979.66 282.444
  10 0.475 976.34 282.792
  11 0.525 979.23 282.727
  12 0.575 976.77 282.233
  13 0.625 978.56 279.125
  14 0.675 977.44 276.051
  15 0.725 977.74 281.862
  16 0.775 978.26 275.378
  17 0.825 977.86 276.219
  18 0.875 978.14 278.843
  19 0.925 978.11 281.02
  20 0.975 965.89 282.845
21280000 20
  1 0.025 965.89 281.504
  2 0.075 978.11 282.202
  3 0.125 978.41 286.486
  4 0.175 977.59 281.587
  5 0.225 978.05 283.211
  6 0.275 977.95 284.909
  7 0.325 977.63 281.35
  8 0.375 978.37 285.138
  9 0.425 977.5 284.113
  10 0.475 978.5 286.175
  11 0.525 976.91 290.287
  12 0.575 979.09 279.974
  13 0.625 977.09 278.476
  14 0.675 978.91 280.39
  15 0.725 977.24 279.856
  16 0.775 978.76 277.917
  17 0.825 976.97 278.777
  18 0.875 979.03 274.665
  19 0.925 977.18 279.941
  20 0.975 966.82 283.055
21290000 20
  1 0.025 967.32 279.72
  2 0.075 976.68 284.689
  3 0.125 979.3 285.8
  4 0.175 976.7 278.989
  5 0.225 979.21 279.605
  6 0.275 976.79 286.477
  7 0.325 979.08 284.729
  8 0.375 976.92 285.302
  9 0.425 979.17 283.686
  10 0.475 976.83 290.138
  11 0.525 978.84 283.825
  12 0.575 977.16 278.903
  13 0.625 978.18 277.456
  14 0.675 977.82 282.26
  15 0.725 977.62 278.644
  16 0.775 978.38 278.825
  17 0.825 977.28 279.061
  18 0.875 978.72 280.723
  19 0.925 978.2 276.269
  20 0.975 965.8 280.074
21300000 20
  1 0.025 966.35 281.96
  2 0.075 977.65 285.198
  3 0.125 978.65 284.24
  4 0.175 977.35 283.059
  5 0.225 978.22 279.52
  6 0.275 977.78 282.062
  7 0.325 977.62 285.59
  8 0.375 978.38 284.406
  9 0.425 977.65 278.939
  10 0.475 978.35 282.079
  11 0.525 977.92 286.574
  12 0.575 978.08 278.241
  13 0.625 977.92 279.052
  14 0.675 978.08 282.584
  15 0.725 977.37 285.778
  16 0.775 978.63 279.884
  17 0.825 977.16 280.732
  18 0.875 978.84 278.204
  19 0.925 977.37 278.407
  20 0.975 966.63 279.161
21310000 20
  1 0.025 966.38 278.993
  2 0.075 977.62 285.212
  3 0.125 978.24 283.765
  4 0.175 977.76 286.555
  5 0.225 978.42 283.337
  6 0.275 977.58 277.506
  7 0.325 978.49 283.185
  8 0.375 977.51 284.169
  9 0.425 978.48 282.731
  10 0.475 977.52 279.912
  11 0.525 977.85 283.718
  12 0.575 978.15 282.268
  13 0.625 977.98 279.016
  14 0.675 978.02 283.607
  15 0.725 977.69 282.197
  16 0.775 978.31 283.117
  17 0.825 977.4 281.116
  18 0.875 978.6 271.959
  19 0.925 977.99 281.977
  20 0.975 966.01 283.347
21320000 20
  1 0.025 966.54 285.493
  2 0.075 977.46 281.757
  3 0.125 978.52 286.914
  4 0.175 977.48 283.099
  5 0.225 978.84 279.005
  6 0.275 977.16 278.947
  7 0.325 978.65 279.921
  8 0.375 977.35 282.889
  9 0.425 978.59 281.029
  10 0.475 977.41 285.816
  11 0.525 978.47 280.576
  12 0.575 977.53 284.954
  13 0.625 978.19 281.458
  14 0.675 977.81 284.207
  15 0.725 977.86 279.726
  16 0.775 978.14 282.247
  17 0.825 977.21 276.943
  18 0.875 978.79 280.284
  19 0.925 977.4 279.105
  20 0.975 966.6 279.013
21330000 20
  1 0.025 966.58 288.053
  2 0.075 977.42 286.108
  3 0.125 978.91 281.221
  4 0.175 977.09 285.093
  5 0.225 978.7 281.162
  6 0.275 977.3 277.093
  7 0.325 978.55 274.891
  8 0.375 977.45 278.839
  9 0.425 978.9 288.017
  10 0.475 977.1 287.126
  11 0.525 978.25 284.167
  12 0.575 977.75 277.29
  13 0.625 977.75 284.88
  14 0.675 978.25 286.102
  15 0.725 977.23 281.733
  16 0.775 978.77 282.816
  17 0.825 977.39 279.7
  18 0.875 978.61 280.333
  19 0.925 977.65 276.933
  20 0.975 966.35 276.027
21340000 20
  1 0.025 966.18 292.464
  2 0.075 977.82 283.816
  3 0.125 978.89 282.752
  4 0.175 977.11 277.334
  5 0.225 978.88 280.928
  6 0.275 977.12 278.541
  7 0.325 978.26 279.982
  8 0.375 977.74 279.401
  9 0.425 977.29 283.779
  10 0.475 978.71 280.561
  11 0.525 976.47 284.043
  12 0.575 979.53 287.813
  13 0.625 976.72 279.835
  14 0.675 979.28 284.067
  15 0.725 976.77 286.73
  16 0.775 979.23 280.512
  17 0.825 976.84 277.448
  18 0.875 979.16 275.319
  19 0.925 977.26 278.893
  20 0.975 966.74 280.135
21350000 20
  1 0.025 966.63 282.265
  2 0.075 977.37 285.561
  3 0.125 978.9 282.733
  4 0.175 977.1 284.649
  5 0.225 978.97 283.941
  6 0.275 977.03 279.197
  7 0.325 979.14 276.53
  8 0.375 976.86 279.827
  9 0.425 979.4 284.829
  10 0.475 976.6 279.103
  11 0.525 978.26 281.65
  12 0.575 977.74 282.84
  13 0.625 977.44 284.103
  14 0.675 978.56 281.541
  15 0.725 977.08 284.003
  16 0.775 978.92 287.445
  17 0.825 977.06 282.866
  18 0.875 978.94 281.96
  19 0.925 977.5 277.127
  20 0.975 966.5 273.938
21360000 20
  1 0.025 966.3 278.765
  2 0.075 977.7 287.99
  3 0.125 978.14 283.8
  4 0.175 977.86 282.56
  5 0.225 978.93 283.162
  6 0.275 977.07 284.384
  7 0.325 978.36 281.243
  8 0.375 977.64 281.683
  9 0.425 977.61 282.632
  10 0.475 978.39 285.493
  11 0.525 976.47 282.441
  12 0.575 979.53 281.544
  13 0.625 976.64 279.233
  14 0.675 979.36 281.03
  15 0.725 976.99 284.597
  16 0.775 979.01 284.285
  17 0.825 976.82 279.415
  18 0.875 979.18 278.788
  19 0.925 977.01 277.917
  20 0.975 966.99 277.823
21370000 20
  1 0.025 966.23 281.475
  2 0.075 977.77 281.022
  3 0.125 979.05 282.527
  4 0.175 976.95 285.847
  5 0.225 978.6 282.052
  6 0.275 977.4 284.276
  7 0.325 979.32 284.415
  8 0.375 976.68 283.917
  9 0.425 979.45 283.13
  10 0.475 976.55 284.758
  11 0.525 978.1 281.125
  12 0.575 977.9 281.015
  13 0.625 977.49 280.86
  14 0.675 978.51 279.816
  15 0.725 977.06 281.238
  16 0.775 978.94 279.255
  17 0.825 977.52 279.756
  18 0.875 978.48 278.344
  19 0.925 977.89 281.47
  20 0.975 966.11 280.989
21380000 20
  1 0.025 966.55 291.476
  2 0.075 977.45 285.648
  3 0.125 978.72 281.017
  4 0.175 977.28 275.752
  5 0.225 979.1 281.386
  6 0.275 976.9 280.188
  7 0.325 978.76 283.14
  8 0.375 977.24 286.519
  9 0.425 977.8 287.063
  10 0.475 978.2 281.535
  11 0.525 976.73 278.415
  12 0.575 979.27 279.834
  13 0.625 976.92 279.976
  14 0.675 979.08 283.469
  15 0.725 977.78 281.418
  16 0.775 978.22 277.752
  17 0.825 977.63 278.374
  18 0.875 978.37 279.625
  19 0.925 977.81 279.895
  20 0.975 966.19 283.73
21390000 20
  1 0.025 966.04 285.932
  2 0.075 977.96 284.62
  3 0.125 978.57 279.355
  4 0.175 977.43 280.932
  5 0.225 978.34 282.126
  6 0.275 977.66 282.064
  7 0.325 978.56 285.078
  8 0.375 977.44 286.876
  9 0.425 979.01 282.591
  10 0.475 976.99 282.194
  11 0.525 977.68 274.423
  12 0.575 978.32 282.286
  13 0.625 977.12 277.894
  14 0.675 978.88 286.031
  15 0.725 977.04 281.827
  16 0.775 978.96 275.494
  17 0.825 977.76 280.999
  18 0.875 978.24 279.308
  19 0.925 977.93 275.166
  20 0.975 966.07 286.741
21400000 20
  1 0.025 965.61 285.422
  2 0.075 978.39 284.358
  3 0.125 977.97 283.594
  4 0.175 978.03 286.201
  5 0.225 978.76 280.277
  6 0.275 977.24 281.025
  7 0.325 979.01 284.431
  8 0.375 976.99 281.441
  9 0.425 978.54 282.292
  10 0.475 977.46 283.278
  11 0.525 977.61 280.547
  12 0.575 978.39 280.696
  13 0.625 977.51 279.182
  14 0.675 978.49 280.526
  15 0.725 977.97 280.71
  16 0.775 978.03 272.138
  17 0.825 977.57 279.372
  18 0.875 978.43 282.156
  19 0.925 977.72 283.208
  20 0.975 966.28 283.036
21410000 20
  1 0.025 966.46 282.423
  2 0.075 977.54 289.857
  3 0.125 978.46 288.179
  4 0.175 977.54 288.117
  5 0.225 977.82 279.559
  6 0.275 978.18 275.584
  7 0.325 978.53 283.781
  8 0.375 977.47 279.854
  9 0.425 978.68 281.496
  10 0.475 977.32 286.311
  11 0.525 977.84 282.956
  12 0.575 978.16 276.409
  13 0.625 976.7 277.307
  14 0.675 979.3 283.803
  15 0.725 976.61 279.778
  16 0.775 979.39 275.81
  17 0.825 977.85 278.112
  18 0.875 978.15 282.232
  19 0.925 977.87 279.357
  20 0.975 966.13 287.126
21420000 20
  1 0.025 966.39 290.803
  2 0.075 977.61 286.853
  3 0.125 978.76 288.279
  4 0.175 977.24 286.425
  5 0.225 979.69 278.649
  6 0.275 976.31 279.339
  7 0.325 979.09 275.187
  8 0.375 976.91 278.755
  9 0.425 978.32 280.71
  10 0.475 977.68 284.655
  11 0.525 977.04 282.066
  12 0.575 978.96 280.301
  13 0.625 977.71 280.207
  14 0.675 978.29 281.108
  15 0.725 978.27 282.49
  16 0.775 977.73 280.158
  17 0.825 977.17 279.409
  18 0.875 978.83 281.076
  19 0.925 977.65 278.38
  20 0.975 966.35 282.335
21430000 20
  1 0.025 966.74 287.102
  2 0.075 977.26 293.053
  3 0.125 978.71 282.453
  4 0.175 977.29 283.381
  5 0.225 977.77 280.348
  6 0.275 978.23 279.719
  7 0.325 978.39 282.027
  8 0.375 977.61 275.343
  9 0.425 978.86 277.031
  10 0.475 977.14 280.355
  11 0.525 977.85 279.377
  12 0.575 978.15 282.892
  13 0.625 977.19 285.514
  14 0.675 978.81 288.447
  15 0.725 976.04 279.96
  16 0.775 979.96 275.411
  17 0.825 977.04 284.655
  18 0.875 978.96 279.423
  19 0.925 978.06 279.273
  20 0.975 965.94 281.667
21440000 20
  1 0.025 965.66 285.591
  2 0.075 978.34 289.207
  3 0.125 978.15 286.876
  4 0.175 977.85 286.02
  5 0.225 979.43 280.516
  6 0.275 976.57 279.593
  7 0.325 979.64 277.625
  8 0.375 976.36 278.756
  9 0.425 978.65 272.686
  10 0.475 977.35 275.418
  11 0.525 977.65 278.883
  12 0.575 978.35 283.941
  13 0.625 978.19 283.698
  14 0.675 977.81 286.294
  15 0.725 978.4 287.483
  16 0.775 977.6 288.578
  17 0.825 977.76 284.64
  18 0.875 978.24 281.742
  19 0.925 977.3 272.809
  20 0.975 966.7 277.204
21450000 20
  1 0.025 966.72 280.942
  2 0.075 977.28 285.253
  3 0.125 977.95 282.971
  4 0.175 978.05 290.009
  5 0.225 977.26 283.285
  6 0.275 978.74 281.182
  7 0.325 977.73 278.589
  8 0.375 978.27 273.422
  9 0.425 977.81 277.533
  10 0.475 978.19 280.316
  11 0.525 976.49 281.243
  12 0.575 979.51 284.439
  13 0.625 975.81 286.244
  14 0.675 980.19 281.989
  15 0.725 976.33 282.095
  16 0.775 979.67 286.973
  17 0.825 977.55 282.669
  18 0.875 978.45 279.831
  19 0.925 978.06 277.752
  20 0.975 965.94 279.868
21460000 20
  1 0.025 966.1 281.485
  2 0.075 977.9 284.349
  3 0.125 978.99 282.608
  4 0.175 977.01 286.31
  5 0.225 979.91 286.58
  6 0.275 976.09 278.827
  7 0.325 980.08 281.066
  8 0.375 975.92 277.109
  9 0.425 979.54 277.127
  10 0.475 976.46 280.467
  11 0.525 978.19 286.515
  12 0.575 977.81 280.783
  13 0.625 978.49 286.68
  14 0.675 977.51 281.579
  15 0.725 978.82 278.659
  16 0.775 977.18 280.931
  17 0.825 978.14 282.439
  18 0.875 977.86 279.134
  19 0.925 977.81 280.014
  20 0.975 966.19 282.956
21470000 20
  1 0.025 966.11 289.45
  2 0.075 977.89 283.01
  3 0.125 977.55 284.957
  4 0.175 978.45 282.277
  5 0.225 976.72 279.291
  6 0.275 979.28 281.545
  7 0.325 976.86 279.592
  8 0.375 979.14 281.015
  9 0.425 976.9 277.175
  10 0.475 979.1 283.331
  11 0.525 975.22 281.398
  12 0.575 980.78 284.053
  13 0.625 975.65 288.542
  14 0.675 980.35 279.788
  15 0.725 976.03 277.773
  16 0.775 979.97 278.154
  17 0.825 977.14 279.177
  18 0.875 978.86 283.7
  19 0.925 977.6 285.406
  20 0.975 966.4 279.495
21480000 20
  1 0.025 966.32 283.188
  2 0.075 977.68 285.327
  3 0.125 979.03 280.032
  4 0.175 976.97 283.489
  5 0.225 980.12 282.712
  6 0.275 975.88 278.325
  7 0.325 980.32 283.219
  8 0.375 975.68 283.747
  9 0.425 980.58 283.795
  10 0.475 975.42 286.16
  11 0.525 979.19 281.993
  12 0.575 976.81 281.382
  13 0.625 979.12 283.796
  14 0.675 976.88 277.227
  15 0.725 979.12 283.28
  16 0.775 976.88 279.38
  17 0.825 978.18 273.427
  18 0.875 977.82 282.18
  19 0.925 977.55 283.407
  20 0.975 966.45 282.318
21490000 20
  1 0.025 965.69 285.856
  2 0.075 978.31 285.047
  3 0.125 977.41 283.267
  4 0.175 978.59 277.779
  5 0.225 976.91 281.602
  6 0.275 979.09 286.898
  7 0.325 977.04 283.791
  8 0.375 978.96 283.641
  9 0.425 976.57 285.078
  10 0.475 979.43 285.503
  11 0.525 975.27 281.637
  12 0.575 980.73 285.069
  13 0.625 974.97 279.407
  14 0.675 981.03 279.003
  15 0.725 975.58 276.892
  16 0.775 980.42 279.517
  17 0.825 976.73 279.562
  18 0.875 979.27 279.425
  19 0.925 977.35 280.995
  20 0.975 966.65 280.263
21500000 20
  1 0.025 966.62 284.54
  2 0.075 977.38 279.12
  3 0.125 979.06 282.151
  4 0.175 976.94 282.279
  5 0.225 980.36 281.053
  6 0.275 975.64 283.487
  7 0.325 981.2 279.869
  8 0.375 974.8 282.444
  9 0.425 981.05 280.385
  10 0.475 974.95 286.4
  11 0.525 979.54 284.742
  12 0.575 976.46 284.569
  13 0.625 979.12 283.875
  14 0.675 976.88 283.295
  15 0.725 978.98 281.098
  16 0.775 977.02 279.003
  17 0.825 978.11 275.675
  18 0.875 977.89 282.068
  19 0.925 977.88 283.471
  20 0.975 966.12 275.062
21510000 20
  1 0.025 965.24 281.776
  2 0.075 978.76 280.481
  3 0.125 977.56 280.346
  4 0.175 978.44 282.659
  5 0.225 976.96 285.273
  6 0.275 979.04 282.889
  7 0.325 976.56 284.607
  8 0.375 979.44 284.476
  9 0.425 976.04 282.841
  10 0.475 979.96 283.179
  11 0.525 974.3 286.647
  12 0.575 981.7 285.489
  13 0.625 974.38 278.604
  14 0.675 981.62 279.981
  15 0.725 975.51 276.733
  16 0.775 980.49 280.583
  17 0.825 976.65 278.117
  18 0.875 979.35 281.16
  19 0.925 976.93 281.515
  20 0.975 967.07 280.311
21520000 20
  1 0.025 966.98 276.363
  2 0.075 977.02 278.945
  3 0.125 980.22 279.746
  4 0.175 975.78 284.512
  5 0.225 980.89 285.811
  6 0.275 975.11 285.913
  7 0.325 981.79 281.961
  8 0.375 974.21 286.569
  9 0.425 982 281.154
  10 0.475 974 279.243
  11 0.525 980.53 280.06
  12 0.575 975.48 282.493
  13 0.625 979.8 286.836
  14 0.675 976.19 285.489
  15 0.725 979.46 275.64
  16 0.775 976.54 281.135
  17 0.825 979.14 282.682
  18 0.875 976.86 280.392
  19 0.925 978.82 276.969
  20 0.975 965.18 283.042
21530000 20
  1 0.025 965.31 275.628
  2 0.075 978.69 274.831
  3 0.125 976.94 283.459
  4 0.175 979.06 284.236
  5 0.225 976.41 288.815
  6 0.275 979.59 285.019
  7 0.325 975.72 282.132
  8 0.375 980.28 283.674
  9 0.425 975.03 285.273
  10 0.475 980.97 283.146
  11 0.525 973.93 287.883
  12 0.575 982.07 286.42
  13 0.625 973.88 279.678
  14 0.675 982.12 284.251
  15 0.725 974.9 280.355
  16 0.775 981.1 277.132
  17 0.825 975.31 279.354
  18 0.875 980.69 280.232
  19 0.925 976.62 279.188
  20 0.975 967.38 279.467
21540000 20
  1 0.025 967.15 274.215
  2 0.075 976.85 278.877
  3 0.125 979.91 282.543
  4 0.175 976.09 283.342
  5 0.225 980.75 284.923
  6 0.275 975.25 287.23
  7 0.325 981.66 283.532
  8 0.375 974.34 278.213
  9 0.425 981.63 285.06
  10 0.475 974.37 285.229
  11 0.525 980.6 283.481
  12 0.575 975.4 284.338
  13 0.625 979.85 282.492
  14 0.675 976.15 280.534
  15 0.725 979.3 277.953
  16 0.775 976.7 279.885
  17 0.825 978.97 281.874
  18 0.875 977.03 282.122
  19 0.925 978.79 277.389
  20 0.975 965.21 280.98
21550000 20
  1 0.025 965.23 278.342
  2 0.075 978.77 277.587
  3 0.125 976.58 281.852
  4 0.175 979.42 280.895
  5 0.225 976.28 279.705
  6 0.275 979.72 283.099
  7 0.325 976.08 284.086
  8 0.375 979.92 284.458
  9 0.425 975.5 282.856
  10 0.475 980.5 283.437
  11 0.525 974.4 282.874
  12 0.575 981.6 278.839
  13 0.625 974.3 284.615
  14 0.675 981.7 283.418
  15 0.725 975.51 282.191
  16 0.775 980.49 283.591
  17 0.825 976.23 283.008
  18 0.875 979.77 281.186
  19 0.925 977.26 278.531
  20 0.975 966.74 281.247
21560000 20
  1 0.025 967.17 282.327
  2 0.075 976.83 276.802
  3 0.125 980.09 287.608
  4 0.175 975.91 277.811
  5 0.225 981.12 283.681
  6 0.275 974.88 281.156
  7 0.325 981.61 281.915
  8 0.375 974.39 280.534
  9 0.425 982.12 280.409
  10 0.475 973.88 283.307
  11 0.525 980.94 283.562
  12 0.575 975.06 281.427
  13 0.625 980.63 280.95
  14 0.675 975.37 282.39
  15 0.725 979.96 284.47
  16 0.775 976.04 283.498
  17 0.825 979.94 281.305
  18 0.875 976.06 280.103
  19 0.925 979.05 283.609
  20 0.975 964.95 280.72
21570000 20
  1 0.025 965.39 284.964
  2 0.075 978.61 284.381
  3 0.125 976.42 283.964
  4 0.175 979.58 282.218
  5 0.225 975.69 281.81
  6 0.275 980.31 284.449
  7 0.325 975.21 281.15
  8 0.375 980.79 277.071
  9 0.425 974.56 280.278
  10 0.475 981.44 283.465
  11 0.525 973.67 280.056
  12 0.575 982.33 278.206
  13 0.625 973.99 277.857
  14 0.675 982.01 280.646
  15 0.725 974.79 282.284
  16 0.775 981.21 285.713
  17 0.825 975.6 284.672
  18 0.875 980.4 281.864
  19 0.925 976.91 282.937
  20 0.975 967.09 283.248
21580000 20
  1 0.025 967.41 282.606
  2 0.075 976.59 284.997
  3 0.125 980.43 282.754
  4 0.175 975.57 286.8
  5 0.225 981.49 285.92
  6 0.275 974.51 284.723
  7 0.325 982.12 281.247
  8 0.375 973.88 279.487
  9 0.425 983.1 280.503
  10 0.475 972.9 278.905
  11 0.525 982.18 277.36
  12 0.575 973.82 284.14
  13 0.625 981.43 285.117
  14 0.675 974.57 284.081
  15 0.725 981.01 275.491
  16 0.775 974.99 275.747
  17 0.825 980.36 276.32
  18 0.875 975.64 283.765
  19 0.925 978.79 283.741
  20 0.975 965.21 286.813
21590000 20
  1 0.025 965.45 288.388
  2 0.075 978.55 283.879
  3 0.125 976.18 283.244
  4 0.175 979.82 283.78
  5 0.225 974.97 286.816
  6 0.275 981.03 280.298
  7 0.325 974.92 279.934
  8 0.375 981.08 282.806
  9 0.425 973.48 284.022
  10 0.475 982.52 284.663
  11 0.525 972.81 279.597
  12 0.575 983.19 281.548
  13 0.625 973.86 277.872
  14 0.675 982.14 281.686
  15 0.725 974.5 276.723
  16 0.775 981.5 274.357
  17 0.825 975.75 283.027
  18 0.875 980.25 285.035
  19 0.925 976.88 282.239
  20 0.975 967.12 280.991
21600000 20
  1 0.025 966.81 284.367
  2 0.075 977.19 285.518
  3 0.125 980.64 283.716
  4 0.175 975.36 282.67
  5 0.225 981.37 289.218
  6 0.275 974.63 288.159
  7 0.325 982.03 283.352
  8 0.375 973.97 286.879
  9 0.425 983.31 287.032
  10 0.475 972.69 274.321
  11 0.525 983.25 277.157
  12 0.575 972.75 275.057
  13 0.625 981.86 279.122
  14 0.675 974.14 277.079
  15 0.725 981.3 274.004
  16 0.775 974.7 281.456
  17 0.825 980.68 281.141
  18 0.875 975.32 286.057
  19 0.925 977.76 281.658
  20 0.975 966.24 282.087
21610000 20
  1 0.025 965.73 283.682
  2 0.075 978.27 284.555
  3 0.125 975.27 284.119
  4 0.175 980.73 282.938
  5 0.225 974.16 280.791
  6 0.275 981.84 285.667
  7 0.325 973.85 286.824
  8 0.375 982.15 286.319
  9 0.425 972.72 285.467
  10 0.475 983.28 277.323
  11 0.525 972.73 271.317
  12 0.575 983.27 273.551
  13 0.625 974.14 278.117
  14 0.675 981.86 285.216
  15 0.725 975.25 277.086
  16 0.775 980.75 284.101
  17 0.825 975.47 284.082
  18 0.875 980.53 281.823
  19 0.925 977.1 281.703
  20 0.975 966.9 281.389
21620000 20
  1 0.025 967.09 287.612
  2 0.075 976.91 279.3
  3 0.125 980.25 280.65
  4 0.175 975.75 281.594
  5 0.225 981.39 285.001
  6 0.275 974.61 285.778
  7 0.325 982.15 282.827
  8 0.375 973.85 279.583
  9 0.425 983.09 282.354
  10 0.475 972.91 282.219
  11 0.525 983.29 278.178
  12 0.575 972.71 283.772
  13 0.625 982.32 282.071
  14 0.675 973.68 281.558
  15 0.725 981.7 283.981
  16 0.775 974.3 281.234
  17 0.825 981.43 282.678
  18 0.875 974.57 279.201
  19 0.925 979.14 274.631
  20 0.975 964.86 283.874
21630000 20
  1 0.025 965.34 274.546
  2 0.075 978.66 283.621
  3 0.125 975.26 284.521
  4 0.175 980.74 286.136
  5 0.225 974.19 287.687
  6 0.275 981.81 279.3
  7 0.325 973.52 278.998
  8 0.375 982.48 280.519
  9 0.425 972.49 284.449
  10 0.475 983.51 284.927
  11 0.525 972.71 284.987
  12 0.575 983.29 287.11
  13 0.625 973.53 281.546
  14 0.675 982.47 277.726
  15 0.725 974.8 279.918
  16 0.775 981.2 279.264
  17 0.825 975.92 279.285
  18 0.875 980.08 280.977
  19 0.925 976.84 278.588
  20 0.975 967.16 280.095
21640000 20
  1 0.025 967.39 286.845
  2 0.075 976.61 283.305
  3 0.125 980.12 279.168
  4 0.175 975.88 283.941
  5 0.225 980.53 281.553
  6 0.275 975.47 281.028
  7 0.325 982.46 281.365
  8 0.375 973.54 279.62
  9 0.425 983.1 284.364
  10 0.475 972.9 283.239
  11 0.525 983.56 286.219
  12 0.575 972.44 283.907
  13 0.625 983.2 282.473
  14 0.675 972.8 284.727
  15 0.725 982.14 274.462
  16 0.775 973.86 278.357
  17 0.825 980.42 280.058
  18 0.875 975.58 281.149
  19 0.925 977.99 279.856
  20 0.975 966.01 283.659
21650000 20
  1 0.025 965.08 281.794
  2 0.075 978.92 287.039
  3 0.125 975.03 282.294
  4 0.175 980.97 281.555
  5 0.225 973.6 283.376
  6 0.275 982.4 279.435
  7 0.325 972.8 283.314
  8 0.375 983.2 277.668
  9 0.425 972.52 281.925
  10 0.475 983.48 280.96
  11 0.525 972.82 285.049
  12 0.575 983.18 283.362
  13 0.625 972.95 281.609
  14 0.675 983.05 285.796
  15 0.725 974.38 280.853
  16 0.775 981.62 275.789
  17 0.825 975.67 282.766
  18 0.875 980.33 280.801
  19 0.925 976.06 283.416
  20 0.975 967.94 280.898
21660000 20
  1 0.025 967.58 278.576
  2 0.075 976.42 283.92
  3 0.125 979.76 284.354
  4 0.175 976.24 283.26
  5 0.225 980.86 279.548
  6 0.275 975.14 277.803
  7 0.325 982.15 283.347
  8 0.375 973.85 282.67
  9 0.425 982.77 283.261
  10 0.475 973.23 283.574
  11 0.525 982.93 281.356
  12 0.575 973.07 280.799
  13 0.625 982.32 278.411
  14 0.675 973.68 280.666
  15 0.725 982.16 291.755
  16 0.775 973.84 284.469
  17 0.825 980.92 280.884
  18 0.875 975.08 285.279
  19 0.925 978.67 278.403
  20 0.975 965.33 277.216
21670000 20
  1 0.025 964.74 279.224
  2 0.075 979.26 283.722
  3 0.125 974.85 279.089
  4 0.175 981.15 285.936
  5 0.225 973.58 280.425
  6 0.275 982.42 283.661
  7 0.325 973.49 278.613
  8 0.375 982.51 283.188
  9 0.425 973.07 282.915
  10 0.475 982.93 284.098
  11 0.525 973.34 281.618
  12 0.575 982.66 284.749
  13 0.625 973.51 280.328
  14 0.675 982.49 281.231
  15 0.725 974.79 284.186
  16 0.775 981.21 280.982
  17 0.825 975.79 291.994
  18 0.875 980.21 285.048
